Temperature,Humidity,Moisture,Soil Type,Crop Type,Nitrogen,Potassium,Phosphorus,Fertilizer Name,pH_Level,Rainfall,Previous_Crop,Season,Field_Orientation
38,54,25,Sandy,Barley,99,7,44,Urea,4.825042039895919,87.84384439323605,None,Summer,Slope
30,71,41,Loamy,Paddy,99,72,72,Urea,7.728266973310811,308.98575591020733,Cereals,Spring,Flat
31,66,50,Sandy,Cotton,91,27,12,Urea,5.8091453122320855,224.3389340136123,None,Spring,Flat
35,56,53,Clayey,Cotton,84,45,59,Urea,5.874250604798321,90.79453765748076,None,Autumn,Flat
39,53,32,Loamy,Wheat,60,18,2,Urea,6.625060115164355,313.7196731598586,Root Crops,Spring,Slope
30,52,62,Red,Paddy,38,57,56,14-35-14,7.602583877336119,74.11052292928758,None,Summer,Slope
35,61,32,Sandy,Sugarcane,24,15,99,Urea,7.34262970716192,328.0841950293679,None,Summer,Flat
37,76,32,Loamy,Millets,0,20,94,DAP,7.225024896140817,81.72479228118092,Legumes,Spring,Flat
39,78,49,Sandy,Maize,42,33,64,28-28,6.250538357700357,265.39285885573236,Legumes,Spring,Slope
36,64,51,Clayey,Barley,42,33,26,17-17-17,6.2379139791263105,243.5920756874933,Cereals,Spring,Flat
30,69,46,Black,Pulses,29,25,50,Urea,6.776754934384053,284.81043832182525,None,Summer,Flat
26,58,27,Loamy,Maize,62,24,65,28-28,6.395943326973174,219.43100109702078,Legumes,Summer,Flat
29,70,62,Sandy,Paddy,84,21,12,Urea,7.211454325863483,154.97646076551248,Cereals,Spring,Flat
27,61,48,Loamy,Pulses,98,85,75,Urea,7.1640941315961815,132.32026868929688,Cereals,Spring,Flat
31,54,57,Black,Sugarcane,62,24,51,Urea,6.973073056938165,333.64118347360426,None,Autumn,Flat
28,57,59,Sandy,Paddy,35,19,25,DAP,4.479230974584497,182.3810714031934,None,Summer,Flat
25,64,64,Loamy,Tobacco,70,90,0,Urea,6.602390690941811,302.6580645666421,None,Autumn,Flat
36,56,53,Clayey,Paddy,84,33,1,28-28,6.412916895413839,266.9167493176724,Legumes,Summer,Flat
36,68,32,Sandy,Cotton,12,37,83,DAP,6.634420481407625,246.8404841996728,Cereals,Summer,Slope
30,62,35,Clayey,Pulses,33,77,50,Urea,5.896540289162875,341.1827885852752,Cereals,Summer,Flat
30,50,40,Loamy,Wheat,28,6,76,DAP,5.44017127168062,219.63487704363254,Cereals,Spring,Slope
31,77,57,Sandy,Barley,17,65,1,20-20,6.870510783980032,269.9052295388678,None,Autumn,Slope
39,60,35,Sandy,Barley,29,40,93,Urea,6.214958945814351,304.9008890825164,Cereals,Autumn,Flat
35,62,53,Sandy,Maize,30,49,52,14-35-14,6.95975439496608,63.79326220759563,Legumes,Spring,Flat
32,51,48,Clayey,Wheat,83,41,27,Urea,5.963268497852183,348.8923816335915,Root Crops,Summer,Slope
39,68,26,Black,Maize,61,71,40,14-35-14,7.6327285123941415,128.65229947264874,Cereals,Spring,Flat
27,60,29,Clayey,Millets,41,76,80,DAP,7.300851874056611,260.75503575344527,Legumes,Spring,Slope
38,50,48,Black,Tobacco,96,35,8,Urea,6.7374616868367045,336.08486835860043,None,Spring,Slope
30,50,31,Clayey,Wheat,42,63,78,10-26-26,6.329369269291242,278.9410521842932,None,Autumn,Slope
34,57,55,Sandy,Cotton,84,62,38,Urea,7.181927102238557,118.88518914414526,Root Crops,Autumn,Flat
26,62,54,Red,Sugarcane,74,17,12,20-20,6.814038252189925,158.69416629048337,Root Crops,Spring,Flat
37,57,30,Clayey,Tobacco,93,58,36,Urea,6.690867350344484,174.25370232827328,None,Spring,Flat
38,51,29,Sandy,Tobacco,63,92,4,10-26-26,7.334292327647687,225.9042480866601,None,Autumn,Slope
33,57,39,Black,Maize,87,5,49,Urea,7.641228923525312,230.88431797868333,None,Spring,Flat
26,76,51,Clayey,Tobacco,9,22,13,DAP,5.498071052411564,286.3702200429599,Root Crops,Autumn,Flat
27,78,59,Black,Cotton,95,53,65,Urea,5.659692714120155,307.90196376553894,None,Autumn,Flat
36,63,33,Clayey,Paddy,94,95,70,Urea,5.875791419616961,76.86130692999906,None,Autumn,Flat
39,51,47,Sandy,Pulses,73,62,98,DAP,5.298060321885158,131.94699402240667,Root Crops,Summer,Flat
39,62,41,Sandy,Barley,68,72,71,14-35-14,6.4498011795446795,153.09865760154355,Legumes,Autumn,Flat
37,76,47,Black,Wheat,63,45,56,28-28,6.980093164195605,54.00940104509432,None,Autumn,Slope
34,54,63,Black,Wheat,99,31,22,Urea,6.482865364038131,175.27536636252728,None,Spring,Flat
36,50,53,Clayey,Wheat,92,83,91,Urea,6.072702686709683,157.63959664088588,Root Crops,Autumn,Flat
36,58,63,Loamy,Wheat,90,34,81,28-28,7.401166205703326,207.6170511453629,Legumes,Autumn,Flat
26,69,35,Clayey,Paddy,71,73,12,17-17-17,6.6124451225654,80.05444721484866,Cereals,Summer,Flat
33,59,37,Loamy,Maize,98,6,48,28-28,6.774386373893055,174.19783407201078,Legumes,Spring,Flat
25,79,36,Red,Maize,74,71,44,14-35-14,7.423387843919808,229.2247888709897,Cereals,Spring,Slope
29,60,26,Sandy,Wheat,47,10,94,Urea,6.401406448919093,291.1445810236129,Cereals,Autumn,Flat
25,67,35,Black,Maize,32,90,82,10-26-26,8.148171258099744,279.93573054797935,Cereals,Autumn,Slope
29,66,38,Black,Cotton,20,27,4,17-17-17,6.141747996902587,171.4569709894999,Root Crops,Autumn,Flat
32,55,46,Black,Maize,83,92,87,28-28,8.09835856361032,166.85977387216855,Legumes,Summer,Slope
32,60,45,Red,Barley,7,3,16,20-20,5.7202118544700635,61.24161461152148,Cereals,Autumn,Flat
35,73,61,Red,Maize,54,93,1,10-26-26,6.913987922304353,74.7933882566783,Root Crops,Autumn,Flat
32,53,60,Loamy,Millets,58,22,96,Urea,5.9859742649550105,311.72193051769824,Cereals,Autumn,Slope
26,50,49,Black,Millets,93,60,19,Urea,7.395652893584874,291.76251413597026,Root Crops,Spring,Slope
32,50,27,Loamy,Barley,21,22,21,17-17-17,6.117413913713257,56.32615581213537,Root Crops,Autumn,Slope
36,71,26,Red,Pulses,45,13,32,Urea,6.732696952515269,314.8035687100313,None,Spring,Flat
29,67,51,Red,Tobacco,75,45,71,Urea,5.979566403166745,234.1637783142229,Cereals,Autumn,Slope
39,54,57,Sandy,Pulses,9,49,98,Urea,7.249780138933291,290.57573593527104,Legumes,Spring,Flat
25,65,42,Black,Barley,17,23,33,20-20,5.975398991488689,200.7580169472568,None,Summer,Flat
31,51,35,Sandy,Barley,8,86,2,10-26-26,7.846731875794135,95.18791355744509,Root Crops,Summer,Slope
37,58,31,Red,Sugarcane,1,44,34,20-20,5.703202314430888,157.06715034844302,None,Summer,Flat
30,51,61,Loamy,Wheat,48,41,27,DAP,5.423497665337482,185.00872327605254,Root Crops,Autumn,Flat
29,54,60,Clayey,Paddy,6,49,40,20-20,7.261241662463269,276.1736426080939,Root Crops,Autumn,Flat
25,69,51,Red,Sugarcane,78,56,57,Urea,6.026685087789183,293.8077785223319,Cereals,Summer,Flat
38,76,46,Sandy,Barley,14,47,75,10-26-26,6.494210149240372,272.43587809742905,Root Crops,Autumn,Flat
38,66,55,Black,Pulses,32,65,88,DAP,6.2422070769314235,192.99423189905062,None,Summer,Slope
25,75,64,Sandy,Sugarcane,69,67,53,14-35-14,5.4499133862778475,249.110433937421,Root Crops,Summer,Flat
30,74,30,Sandy,Cotton,48,80,0,10-26-26,6.438405068689329,138.65443442826853,Legumes,Summer,Flat
34,68,57,Red,Tobacco,41,43,72,Urea,7.511932715977842,346.34051299002556,Legumes,Autumn,Flat
36,59,31,Clayey,Maize,24,9,10,20-20,7.302509602644452,100.46172125770042,Cereals,Spring,Flat
31,57,30,Sandy,Wheat,69,65,0,17-17-17,6.68543421010074,267.0807695458636,Root Crops,Autumn,Slope
34,69,25,Black,Paddy,80,87,37,10-26-26,7.3898146344280855,96.47917236094632,Legumes,Autumn,Flat
34,60,63,Loamy,Millets,88,83,60,28-28,5.6523851322446585,134.2598424716783,Legumes,Autumn,Slope
25,62,62,Loamy,Sugarcane,44,37,52,28-28,6.239636536875995,274.6477430170214,Root Crops,Summer,Flat
33,62,53,Loamy,Paddy,89,63,42,28-28,6.816643952584166,268.73471360379017,Legumes,Spring,Flat
39,58,35,Sandy,Millets,7,92,81,10-26-26,6.395668138546311,87.35294792633698,Legumes,Autumn,Flat
28,54,52,Red,Millets,87,83,39,Urea,6.302541335618754,253.56282243007698,Cereals,Summer,Flat
29,67,64,Sandy,Cotton,22,16,97,DAP,5.539485014143124,111.15171477466836,Cereals,Spring,Flat
26,57,39,Loamy,Cotton,23,89,56,Urea,4.834926889085831,341.8884753659514,Legumes,Spring,Flat
38,78,54,Loamy,Millets,74,77,45,14-35-14,7.154293139959709,230.91552035303968,Cereals,Autumn,Flat
36,69,47,Red,Tobacco,78,81,33,17-17-17,6.694577258601781,51.04382749526851,Root Crops,Summer,Slope
34,63,36,Sandy,Millets,6,82,10,10-26-26,7.221598702568074,112.53636535036854,Cereals,Spring,Flat
37,51,52,Sandy,Sugarcane,86,83,57,Urea,6.1502112462733,118.88164877615455,Root Crops,Autumn,Slope
32,71,55,Sandy,Pulses,79,88,92,10-26-26,5.929777692137925,124.12943333171278,Cereals,Autumn,Flat
38,65,54,Clayey,Barley,74,39,33,17-17-17,6.505238373309307,217.12792208018368,Cereals,Spring,Flat
26,50,63,Black,Barley,97,43,14,Urea,7.183359718890253,111.68201595909842,Root Crops,Summer,Flat
27,73,40,Red,Pulses,14,44,69,20-20,6.314838228009877,173.83762365135857,Root Crops,Spring,Flat
39,74,54,Red,Barley,98,89,65,28-28,7.141428147462789,101.99749027436296,Legumes,Summer,Slope
36,72,28,Black,Paddy,25,2,74,20-20,5.69495359552553,250.07073485146663,Legumes,Spring,Slope
39,78,57,Sandy,Millets,40,75,30,10-26-26,6.370842293464106,220.61199900137035,None,Autumn,Slope
33,62,57,Red,Cotton,28,5,50,20-20,6.4439086847375755,238.60942654381222,Cereals,Spring,Flat
26,74,52,Clayey,Wheat,81,87,62,Urea,7.481111955137536,340.22250440201935,None,Autumn,Slope
38,67,45,Sandy,Barley,58,2,9,20-20,6.666101918412727,169.7905829340113,Legumes,Autumn,Slope
30,76,39,Loamy,Barley,37,48,76,DAP,7.8968620146353565,114.64178772700078,None,Summer,Flat
36,50,50,Red,Wheat,9,73,80,Urea,5.421852160042014,349.63127054049994,None,Summer,Flat
28,56,38,Clayey,Tobacco,77,41,9,28-28,6.603935123529023,67.42251950713384,Legumes,Spring,Slope
31,53,39,Clayey,Cotton,5,77,88,Urea,6.643518431344357,293.1048114396576,Cereals,Autumn,Flat
38,59,26,Clayey,Pulses,74,1,72,Urea,6.996074558069494,98.65298199759839,Cereals,Autumn,Flat
38,57,40,Loamy,Paddy,56,81,98,10-26-26,5.849312050840887,249.43557021168928,Root Crops,Autumn,Slope
30,52,61,Black,Cotton,16,23,18,17-17-17,7.847557071528669,192.13887291495897,Root Crops,Summer,Slope
34,72,35,Loamy,Barley,80,65,71,Urea,6.510371153177408,301.7076690262465,Root Crops,Summer,Slope
38,56,35,Clayey,Tobacco,50,32,85,DAP,5.630345989652065,269.3273301838329,Legumes,Spring,Flat
33,76,57,Sandy,Pulses,85,79,99,10-26-26,6.487180007669105,101.7007690998914,Legumes,Autumn,Flat
38,75,26,Clayey,Pulses,61,41,9,17-17-17,6.249470781695909,249.5734994746461,None,Spring,Flat
33,74,57,Loamy,Tobacco,53,46,91,DAP,8.726588113797863,115.12729462200024,None,Spring,Flat
34,65,27,Loamy,Maize,82,29,97,Urea,7.339954879620011,100.78112792589329,None,Summer,Flat
28,76,44,Loamy,Pulses,69,94,4,10-26-26,6.539729084566574,75.23481378838983,Root Crops,Autumn,Flat
25,69,57,Loamy,Pulses,76,85,26,10-26-26,6.410466651840636,84.09681040541412,Root Crops,Autumn,Flat
26,79,50,Clayey,Sugarcane,61,80,45,10-26-26,7.260845489985172,261.16320910345223,None,Autumn,Flat
32,59,58,Loamy,Sugarcane,61,36,69,Urea,7.2990897282625715,347.636487319783,Cereals,Summer,Flat
38,62,38,Loamy,Paddy,96,95,45,Urea,4.170760064543481,252.73769833463535,None,Autumn,Flat
34,79,53,Clayey,Pulses,98,83,45,Urea,7.014394523786667,262.54015354283666,None,Autumn,Flat
32,50,26,Red,Cotton,93,71,88,Urea,6.522373235182902,284.81293376252296,Root Crops,Spring,Flat
38,56,32,Clayey,Pulses,34,95,59,Urea,5.451084942570419,316.70341055847143,Root Crops,Summer,Flat
39,59,51,Sandy,Sugarcane,44,93,75,10-26-26,7.2041713116993416,130.3189219378138,Legumes,Autumn,Slope
26,61,32,Black,Paddy,35,40,14,17-17-17,8.296950410846613,231.36370536019038,Legumes,Autumn,Flat
28,63,31,Red,Millets,14,26,19,20-20,6.945436757462224,114.99108154158779,None,Summer,Slope
25,71,35,Sandy,Barley,38,98,22,10-26-26,7.3803427538054915,207.69125687753956,Root Crops,Summer,Flat
31,60,63,Clayey,Paddy,9,14,8,20-20,7.943295273571523,112.60055907146459,Root Crops,Autumn,Slope
28,66,54,Red,Barley,70,94,73,10-26-26,5.835790279423959,69.20159806219759,Root Crops,Spring,Flat
35,58,63,Sandy,Cotton,43,21,30,DAP,5.013942843866467,76.48536059248829,Cereals,Autumn,Flat
38,75,45,Clayey,Sugarcane,58,44,58,Urea,7.025492850647601,342.8907188810784,Root Crops,Summer,Slope
32,57,45,Sandy,Sugarcane,36,67,67,14-35-14,6.301910770846839,51.80542457387299,Cereals,Autumn,Flat
33,59,31,Loamy,Paddy,56,93,28,10-26-26,5.400661238102765,257.0494983313107,Legumes,Summer,Slope
36,53,44,Loamy,Paddy,67,5,64,Urea,6.437464051091365,316.1922626308252,Root Crops,Summer,Flat
33,54,38,Black,Tobacco,11,72,38,14-35-14,7.082037899032496,168.11111710126625,Root Crops,Autumn,Flat
27,73,44,Sandy,Cotton,44,72,9,17-17-17,6.380822668188512,262.4344530265622,Legumes,Summer,Flat
29,67,29,Clayey,Cotton,5,93,22,10-26-26,5.87053789541197,154.66618749659068,None,Spring,Flat
30,55,55,Sandy,Cotton,98,52,26,28-28,6.3211943517627915,208.6894554912781,Legumes,Summer,Flat
30,59,36,Sandy,Sugarcane,36,34,54,Urea,6.484418827758923,330.70965358963883,None,Autumn,Flat
34,67,36,Loamy,Millets,88,71,65,Urea,4.956414189899134,62.70052168876515,Cereals,Summer,Slope
32,77,26,Clayey,Pulses,16,99,68,10-26-26,6.385780037463445,130.15248777057326,Legumes,Autumn,Flat
30,60,50,Clayey,Cotton,52,12,26,DAP,5.424527622284087,81.79656961147869,None,Autumn,Slope
30,73,28,Clayey,Millets,31,82,44,10-26-26,7.027220761616877,198.77762966631616,Legumes,Summer,Flat
28,54,54,Sandy,Tobacco,46,67,54,Urea,5.251165939530577,281.14412370529453,Cereals,Summer,Flat
31,77,58,Black,Tobacco,54,98,75,Urea,7.3101537636407485,342.9799169287076,None,Spring,Flat
38,75,61,Red,Tobacco,11,69,40,14-35-14,6.172667944628847,96.63442540989237,Legumes,Spring,Slope
38,52,44,Red,Sugarcane,70,1,18,20-20,6.06561943458239,63.17921364660711,Root Crops,Autumn,Flat
32,67,26,Red,Tobacco,24,95,60,10-26-26,6.7355636778415775,91.50467434497162,Legumes,Autumn,Flat
27,53,59,Loamy,Paddy,76,75,32,Urea,5.807172443821287,340.62575468572896,Root Crops,Autumn,Slope
31,57,39,Red,Tobacco,84,71,88,Urea,6.722996603304051,146.03868853914597,Root Crops,Spring,Slope
27,66,38,Red,Paddy,68,20,7,17-17-17,5.914312980249304,130.15174140187435,Legumes,Autumn,Slope
32,59,60,Sandy,Wheat,73,89,88,Urea,6.054612390140185,270.5201757496426,Root Crops,Spring,Flat
25,68,54,Clayey,Pulses,1,13,14,20-20,6.824283335463308,86.2026130596877,None,Autumn,Flat
25,78,51,Clayey,Millets,99,29,13,Urea,5.589135413012494,154.72252514391585,None,Summer,Flat
38,50,26,Sandy,Sugarcane,79,90,19,Urea,5.488530158590114,93.44348681318422,None,Autumn,Flat
30,51,45,Black,Pulses,69,5,44,Urea,6.698580405928274,342.29614361170934,Legumes,Summer,Flat
34,75,38,Sandy,Sugarcane,66,30,18,17-17-17,6.478480118008492,135.53680954583916,Legumes,Summer,Flat
33,60,51,Black,Paddy,54,2,34,20-20,6.634954195847514,130.7585692676135,Cereals,Spring,Slope
36,64,45,Clayey,Millets,12,80,49,10-26-26,6.762111389377137,240.32083419016044,Root Crops,Spring,Flat
38,72,47,Loamy,Millets,74,88,8,28-28,6.545900443045585,54.98489596732517,Legumes,Spring,Slope
28,50,59,Sandy,Paddy,1,76,39,20-20,6.986474099173655,246.06128731297034,Legumes,Spring,Flat
30,58,32,Loamy,Maize,11,5,60,20-20,6.577949029582927,186.15648982154792,Root Crops,Autumn,Flat
36,57,36,Sandy,Millets,19,70,13,DAP,4.894156880259757,105.24050341809685,None,Spring,Flat
29,50,52,Red,Tobacco,25,37,88,DAP,5.101692324270515,195.90289378411163,None,Summer,Flat
36,59,57,Clayey,Tobacco,4,40,34,Urea,8.042359344193667,349.6964777127528,Legumes,Summer,Flat
39,66,57,Black,Tobacco,51,34,17,Urea,6.50005749364709,301.64179119393884,Root Crops,Spring,Flat
25,67,33,Clayey,Millets,12,92,38,Urea,7.260193321373677,342.24923834974743,Cereals,Summer,Slope
30,65,39,Clayey,Paddy,47,43,8,Urea,6.223436875498339,327.81840323870085,Cereals,Spring,Flat
33,51,34,Red,Maize,78,74,20,Urea,6.4535879244848555,296.1245221518137,Cereals,Autumn,Flat
39,71,26,Sandy,Millets,44,68,32,14-35-14,6.137308276583325,150.42334199554494,None,Summer,Flat
39,66,27,Sandy,Wheat,65,68,47,14-35-14,8.472741865169091,268.98083746327313,Root Crops,Autumn,Slope
36,53,47,Black,Maize,81,89,35,Urea,6.702593937891314,167.46141303855651,Root Crops,Autumn,Slope
27,56,34,Red,Millets,93,62,45,Urea,6.072113675595042,178.8580029708936,Root Crops,Spring,Flat
35,78,43,Loamy,Maize,65,84,39,Urea,5.178768229255847,312.01762116298494,Legumes,Summer,Slope
39,78,42,Black,Maize,63,33,90,DAP,8.078986754188682,111.55495064111977,Legumes,Summer,Flat
27,77,59,Loamy,Pulses,15,68,89,DAP,6.369377291817357,138.9783061137269,Legumes,Summer,Slope
38,58,33,Loamy,Millets,51,2,60,Urea,7.0953832956492775,329.15003824544794,Legumes,Summer,Slope
26,75,55,Red,Cotton,62,2,91,DAP,7.184797832245237,259.87832326587306,Legumes,Summer,Flat
37,52,54,Sandy,Cotton,73,36,98,DAP,6.129735581255703,69.46963860608669,Root Crops,Summer,Flat
28,69,61,Clayey,Pulses,97,24,78,Urea,7.037962220308925,86.48390675379731,Cereals,Spring,Flat
34,70,36,Loamy,Millets,85,6,59,Urea,6.016689370598706,223.86446934052947,Cereals,Spring,Flat
27,54,41,Clayey,Tobacco,50,80,98,Urea,5.707658910368467,289.6264883770044,Legumes,Summer,Flat
36,67,51,Sandy,Sugarcane,47,95,95,Urea,7.43157175400977,287.8420461557576,Cereals,Spring,Flat
26,78,45,Clayey,Wheat,1,75,44,14-35-14,6.373448496142241,177.47780419428582,None,Spring,Flat
25,70,51,Loamy,Pulses,92,7,0,28-28,6.9148102668821245,127.55278971447115,Legumes,Autumn,Flat
27,75,38,Red,Paddy,33,25,81,Urea,6.828736795105417,286.3124034081257,Cereals,Spring,Flat
34,66,37,Red,Maize,56,66,90,Urea,7.010345568044231,333.22043866605355,Cereals,Summer,Flat
30,56,27,Black,Barley,14,31,53,DAP,5.2547704526387005,183.23921288694982,Cereals,Autumn,Flat
33,63,48,Loamy,Millets,70,56,93,DAP,6.031767574946904,91.18290193838546,Legumes,Spring,Flat
35,64,56,Black,Wheat,79,69,55,Urea,6.2404198740028605,232.91880402476136,Root Crops,Summer,Flat
29,70,61,Clayey,Maize,75,47,80,DAP,5.834817061678807,71.49050426790737,None,Summer,Flat
39,71,32,Black,Pulses,66,5,19,20-20,6.84320547841311,233.45018049757516,Cereals,Summer,Flat
27,63,59,Sandy,Maize,78,41,55,Urea,7.449514462076718,101.88374985520329,Root Crops,Spring,Slope
38,58,47,Sandy,Cotton,23,81,74,14-35-14,7.576147724277038,204.79372344681948,None,Spring,Flat
29,65,40,Red,Pulses,38,49,91,DAP,6.228636187832093,237.64825889695135,Root Crops,Spring,Slope
29,68,60,Black,Cotton,13,12,96,DAP,6.7335726899663255,184.01770544528094,Legumes,Summer,Flat
29,50,33,Loamy,Wheat,79,10,65,Urea,6.85651480359208,298.1890588223567,Legumes,Autumn,Flat
36,57,63,Red,Millets,14,21,14,20-20,6.997004875362824,162.41265893591907,Root Crops,Spring,Flat
36,67,42,Clayey,Wheat,2,65,78,14-35-14,5.797491941541885,96.50983555053486,Legumes,Summer,Slope
31,51,55,Clayey,Tobacco,83,89,23,Urea,7.956464214611973,189.17140220824427,None,Summer,Flat
29,75,62,Red,Pulses,53,10,38,Urea,7.2412161474771555,339.0616486242966,Cereals,Spring,Flat
31,78,61,Sandy,Wheat,27,18,13,Urea,7.262119474953953,314.05466676253684,Legumes,Autumn,Flat
33,53,58,Sandy,Paddy,16,70,76,14-35-14,7.462768045520318,143.32498550953858,Legumes,Summer,Flat
29,70,30,Clayey,Wheat,99,87,9,Urea,6.927308753812787,122.81152741142041,Cereals,Summer,Flat
26,50,60,Sandy,Tobacco,0,13,69,20-20,5.678149261559222,194.98644712240954,Legumes,Summer,Slope
29,76,38,Clayey,Maize,31,96,66,10-26-26,6.388821814755914,246.54740152925396,Root Crops,Summer,Flat
32,68,48,Sandy,Millets,32,74,69,Urea,5.179157283950468,328.01582684069956,Root Crops,Spring,Slope
36,60,57,Clayey,Millets,80,55,40,Urea,6.832058007759267,233.9978602980666,Root Crops,Summer,Flat
28,73,43,Clayey,Sugarcane,32,3,4,Urea,6.364629073467563,300.8349251578195,Cereals,Summer,Flat
26,55,53,Clayey,Pulses,68,79,3,17-17-17,6.4675820931784544,258.82203482436626,Root Crops,Autumn,Flat
34,68,30,Sandy,Maize,99,20,12,Urea,7.463200904068521,80.45691170997709,Cereals,Autumn,Slope
27,63,27,Loamy,Wheat,11,9,5,Urea,6.134404769154832,317.53565726254055,Root Crops,Spring,Slope
33,77,42,Clayey,Millets,18,90,34,10-26-26,6.298301472982339,109.86123311974637,Legumes,Spring,Slope
33,72,45,Sandy,Tobacco,97,48,77,Urea,6.517578636770573,159.99410000159025,None,Spring,Slope
32,76,53,Loamy,Maize,61,49,4,DAP,5.028006200469094,302.0785134767259,Legumes,Spring,Flat
32,71,60,Clayey,Tobacco,91,33,78,28-28,6.287149075390397,343.76386690326575,Legumes,Spring,Slope
32,70,55,Loamy,Cotton,29,8,32,DAP,4.511364070171053,143.18353727360582,Cereals,Autumn,Flat
32,73,32,Black,Sugarcane,50,21,93,10-26-26,6.031582750483409,164.96685275064354,Root Crops,Autumn,Flat
32,73,56,Clayey,Sugarcane,88,49,84,Urea,7.184151242714262,195.68409255505293,None,Autumn,Flat
25,68,40,Clayey,Millets,95,22,73,Urea,6.8578132466008555,199.39749498304482,None,Summer,Flat
30,73,46,Sandy,Maize,25,71,36,10-26-26,6.024143751636739,275.112471434688,Root Crops,Spring,Flat
36,75,26,Black,Sugarcane,95,30,76,28-28,6.53263857457905,295.135620158429,Legumes,Autumn,Flat
33,74,39,Sandy,Sugarcane,36,75,34,Urea,5.640008346295676,347.3107508578832,Cereals,Autumn,Flat
32,62,64,Red,Maize,30,48,57,Urea,6.4981252774803835,291.26861589589225,Root Crops,Summer,Flat
27,61,41,Black,Barley,77,21,51,28-28,8.84425622839401,139.9344257037762,Cereals,Spring,Slope
35,78,37,Clayey,Maize,90,45,86,Urea,7.976641056297545,157.4451938501607,Root Crops,Autumn,Flat
25,59,59,Clayey,Tobacco,14,99,68,10-26-26,6.542097704013809,235.4173465415036,Root Crops,Summer,Flat
26,68,49,Clayey,Cotton,39,53,88,10-26-26,6.6281153319323,255.99139515210385,Cereals,Autumn,Flat
35,60,34,Black,Millets,99,4,81,Urea,5.7163477482923595,76.98858255202569,None,Autumn,Slope
39,73,35,Clayey,Pulses,0,17,50,20-20,5.858568713639159,153.1034732253596,Legumes,Summer,Slope
26,73,57,Red,Paddy,24,11,25,20-20,6.789747457683755,110.80002189369972,Root Crops,Summer,Slope
31,61,38,Loamy,Maize,28,83,45,20-20,6.0800859474908115,202.35485365606942,Cereals,Spring,Slope
36,56,58,Black,Millets,49,68,4,17-17-17,7.223319675881266,100.60929390414317,Legumes,Autumn,Slope
30,57,46,Loamy,Wheat,71,39,43,28-28,7.755748544782206,224.22243184138037,None,Summer,Flat
35,66,28,Sandy,Barley,79,44,55,28-28,6.766096627824831,190.1889497851018,Cereals,Autumn,Slope
